time_step,source_neuron_1,source_neuron_2,neuron_distance,uniq_s1,uniq_s2,redun_s1_s2,syn_s1_s2,overlapping
23,127,167,0.18209276,0.082125503,0.118970099,0.021741423,0.196450898,0.175188814
24,127,167,0.18209276,0.090611785,0.14236095,0.015467631,0.216314122,0.175188814
25,127,167,0.18209276,0.107476305,0.126961219,0.014732027,0.169808614,0.175188814
9,14,195,0.21168914,0.119392979,0.089819721,0.01239018,0.20929361,0.158416465
10,14,195,0.21168914,0.089740948,0.091033828,0.010975134,0.165520078,0.158416465
11,14,195,0.21168914,0.093333119,0.09997933,0.010314753,0.226098568,0.158416465
12,14,195,0.21168914,0.106039007,0.093598918,0.032277143,0.220909296,0.158416465
13,14,195,0.21168914,0.09096029,0.07890224,0.009328004,0.180986642,0.158416465
14,14,195,0.21168914,0.107056587,0.110644368,0.0147563,0.133039572,0.158416465
15,14,195,0.21168914,0.103850668,0.106529186,0.009787313,0.194308411,0.158416465
16,14,195,0.21168914,0.097009513,0.114268486,0.016234591,0.1821327,0.158416465
17,14,195,0.21168914,0.09021898,0.110086868,0.010448031,0.194622401,0.158416465
18,14,195,0.21168914,0.111481898,0.091375282,0.02406914,0.193205572,0.158416465
19,14,195,0.21168914,0.111626795,0.061876862,0.015724796,0.201591796,0.158416465
20,14,195,0.21168914,0.080330975,0.108317204,0.007698704,0.165443387,0.158416465
21,14,195,0.21168914,0.104952861,0.086837587,0.008038946,0.176006715,0.158416465
22,14,195,0.21168914,0.087817049,0.093279141,0.013129658,0.183766991,0.158416465
23,14,195,0.21168914,0.089914464,0.091404169,0.019823479,0.189078819,0.158416465
24,14,195,0.21168914,0.094277746,0.128937367,0.011476325,0.190562521,0.158416465
25,14,195,0.21168914,0.085969781,0.091896799,0.010992195,0.148285886,0.158416465
9,14,84,0.12857286,0.116718532,0.085855147,0.015064627,0.209055584,0.206194159
10,14,84,0.12857286,0.089294075,0.113779356,0.011422007,0.166563633,0.206194159
11,14,84,0.12857286,0.090061384,0.088776835,0.013586488,0.211640586,0.206194159
12,14,84,0.12857286,0.119146693,0.091629487,0.019169456,0.185177769,0.206194159
13,14,84,0.12857286,0.080522405,0.111329766,0.019765889,0.234343738,0.206194159
14,14,84,0.12857286,0.113102235,0.09673576,0.008710652,0.183590594,0.206194159
15,14,84,0.12857286,0.092152212,0.135921356,0.021485768,0.243232999,0.206194159
16,14,84,0.12857286,0.099504605,0.098164044,0.0137395,0.215098783,0.206194159
17,14,84,0.12857286,0.085260368,0.118884704,0.015406643,0.242498497,0.206194159
18,14,84,0.12857286,0.118377758,0.121753988,0.01717328,0.229539067,0.206194159
19,14,84,0.12857286,0.115938136,0.100727357,0.011413455,0.200833566,0.206194159
20,14,84,0.12857286,0.074512398,0.111062565,0.01351728,0.253919788,0.206194159
21,14,84,0.12857286,0.099606035,0.127046678,0.013385771,0.203348208,0.206194159
22,14,84,0.12857286,0.091795823,0.078649024,0.009150884,0.202613849,0.206194159
23,14,84,0.12857286,0.095490624,0.091635122,0.01424732,0.149425303,0.206194159
24,14,84,0.12857286,0.09126775,0.117046694,0.014486322,0.217237086,0.206194159
25,14,84,0.12857286,0.086670203,0.124088664,0.010291772,0.191704041,0.206194159
9,25,292,0.18599193,0.119267546,0.117073553,0.022973464,0.243647635,0.172962095
10,25,292,0.18599193,0.121756014,0.088360171,0.015906849,0.223085103,0.172962095
11,25,292,0.18599193,0.118617572,0.088281692,0.011614542,0.182483214,0.172962095
12,25,292,0.18599193,0.085200871,0.090321616,0.026603299,0.175848033,0.172962095
13,25,292,0.18599193,0.108131604,0.081071475,0.008299017,0.176657304,0.172962095
14,25,292,0.18599193,0.114102816,0.080331073,0.012972441,0.183452271,0.172962095
15,25,292,0.18599193,0.140107198,0.109067933,0.01912763,0.190705288,0.172962095
16,25,292,0.18599193,0.132980038,0.089618472,0.023833285,0.153598308,0.172962095
17,25,292,0.18599193,0.113261259,0.078651543,0.008719963,0.162121756,0.172962095
18,25,292,0.18599193,0.116618038,0.093254487,0.012994496,0.197855111,0.172962095
19,25,292,0.18599193,0.13482208,0.113774886,0.013746986,0.211892906,0.172962095
20,25,292,0.18599193,0.075905468,0.114184887,0.015238597,0.218798343,0.172962095
21,25,292,0.18599193,0.123405135,0.133252999,0.009044882,0.17712889,0.172962095
22,25,292,0.18599193,0.127897953,0.089946118,0.008645583,0.192015337,0.172962095
23,25,292,0.18599193,0.113704787,0.061729255,0.0175025,0.186566626,0.172962095
24,25,292,0.18599193,0.129956521,0.11108524,0.012841004,0.170215038,0.172962095
25,25,292,0.18599193,0.154124606,0.109942859,0.024272978,0.181875237,0.172962095
9,12,180,0.65102645,0.12598584,0.112887935,0.016841227,0.197967005,0
10,12,180,0.65102645,0.126696695,0.095687578,0.008913867,0.203697795,0
11,12,180,0.65102645,0.103833272,0.096015761,0.014033971,0.227554743,0
12,12,180,0.65102645,0.143265233,0.110342175,0.015218797,0.164339009,0
13,12,180,0.65102645,0.098742819,0.111786936,0.02457743,0.204705334,0
14,12,180,0.65102645,0.088071912,0.123713833,0.009491621,0.184564703,0
15,12,180,0.65102645,0.11000377,0.103020495,0.018380636,0.200155434,0
16,12,180,0.65102645,0.105584177,0.109362089,0.017278166,0.211076767,0
17,12,180,0.65102645,0.094578236,0.105310079,0.009199482,0.172726169,0
18,12,180,0.65102645,0.148777528,0.066450685,0.010500067,0.181466519,0
19,12,180,0.65102645,0.083857514,0.082805055,0.005983795,0.173903282,0
20,12,180,0.65102645,0.109138733,0.100175723,0.026760721,0.200552942,0
21,12,180,0.65102645,0.087813783,0.09168342,0.017333757,0.224919733,0
22,12,180,0.65102645,0.126783902,0.075246338,0.016207438,0.254171057,0
23,12,180,0.65102645,0.090021942,0.119455717,0.007125769,0.188965404,0
24,12,180,0.65102645,0.080890785,0.09148479,0.008618871,0.177808699,0
25,12,180,0.65102645,0.094994972,0.086382683,0.01352931,0.179364255,0
9,146,221,0.59019228,0.087111705,0.101316071,0.01228635,0.234908143,0.000707593
10,146,221,0.59019228,0.107307519,0.112774022,0.013256478,0.167327291,0.000707593
11,146,221,0.59019228,0.101394144,0.105196922,0.013095848,0.275827339,0.000707593
12,146,221,0.59019228,0.098944243,0.094062605,0.015198791,0.163299296,0.000707593
13,146,221,0.59019228,0.107020637,0.10239807,0.004956798,0.175524783,0.000707593
14,146,221,0.59019228,0.114064668,0.11998807,0.018831396,0.260133998,0.000707593
15,146,221,0.59019228,0.1095764,0.124513422,0.011173,0.207951628,0.000707593
16,146,221,0.59019228,0.095771157,0.120574702,0.014279841,0.18081616,0.000707593
17,146,221,0.59019228,0.099550438,0.094243739,0.009649313,0.193094142,0.000707593
18,146,221,0.59019228,0.112819211,0.077696031,0.014210139,0.208237746,0.000707593
19,146,221,0.59019228,0.107963361,0.08578623,0.014259169,0.198939304,0.000707593
20,146,221,0.59019228,0.112140262,0.117605929,0.023615445,0.162150488,0.000707593
21,146,221,0.59019228,0.093406657,0.084041947,0.028704219,0.228158463,0.000707593
22,146,221,0.59019228,0.125999602,0.140250165,0.009752674,0.193556345,0.000707593
23,146,221,0.59019228,0.090493459,0.114213481,0.019522722,0.178432598,0.000707593
24,146,221,0.59019228,0.148420203,0.141211962,0.012086926,0.200082672,0.000707593
25,146,221,0.59019228,0.166866589,0.073113809,0.009886822,0.200941439,0.000707593
9,19,79,0.21325302,0.113980062,0.135686616,0.022416664,0.155341575,0.157538937
10,19,79,0.21325302,0.12158374,0.0975506,0.008297469,0.150466238,0.157538937
11,19,79,0.21325302,0.133502062,0.096507012,0.018081591,0.164616839,0.157538937
12,19,79,0.21325302,0.129321543,0.104471518,0.014195477,0.197099628,0.157538937
13,19,79,0.21325302,0.083509805,0.128585439,0.009666018,0.182232777,0.157538937
14,19,79,0.21325302,0.089148216,0.100007299,0.006241908,0.1773046,0.157538937
15,19,79,0.21325302,0.092232301,0.11986506,0.00748953,0.224816097,0.157538937
16,19,79,0.21325302,0.07985081,0.098326659,0.010049098,0.159926668,0.157538937
17,19,79,0.21325302,0.072473404,0.087711047,0.01348653,0.199495648,0.157538937
18,19,79,0.21325302,0.096978273,0.078965259,0.009945996,0.209194326,0.157538937
19,19,79,0.21325302,0.098360974,0.11436814,0.014083921,0.250165306,0.157538937
20,19,79,0.21325302,0.106981017,0.084535985,0.01939457,0.224696898,0.157538937
21,19,79,0.21325302,0.079593235,0.079177189,0.024790625,0.167866316,0.157538937
22,19,79,0.21325302,0.083617284,0.08777419,0.02109788,0.212196751,0.157538937
23,19,79,0.21325302,0.098443004,0.090935756,0.014411582,0.187990126,0.157538937
24,19,79,0.21325302,0.127999999,0.116603247,0.014945679,0.174102329,0.157538937
25,19,79,0.21325302,0.092551918,0.117009114,0.015528619,0.192512451,0.157538937
9,108,188,0.79809706,0.103709965,0.082975735,0.00981104,0.213785927,0
10,108,188,0.79809706,0.092788646,0.113219659,0.015933058,0.204230543,0
11,108,188,0.79809706,0.105754339,0.092556829,0.018731195,0.214245257,0
12,108,188,0.79809706,0.107011095,0.119352143,0.013151649,0.155096628,0
13,108,188,0.79809706,0.098811026,0.059012012,0.018893571,0.249838144,0
14,108,188,0.79809706,0.080921667,0.113590941,0.018384167,0.244637832,0
15,108,188,0.79809706,0.096918579,0.096143623,0.013566299,0.215505571,0
16,108,188,0.79809706,0.151003668,0.084681486,0.027656843,0.177420973,0
17,108,188,0.79809706,0.118220516,0.111513589,0.018565964,0.233535668,0
18,108,188,0.79809706,0.082383154,0.118860465,0.013974674,0.16222643,0
19,108,188,0.79809706,0.106193216,0.112663814,0.011234717,0.216335384,0
20,108,188,0.79809706,0.082588023,0.099533553,0.010858029,0.175494965,0
21,108,188,0.79809706,0.075757021,0.124315663,0.010824106,0.216289796,0
22,108,188,0.79809706,0.062770755,0.123108886,0.014522247,0.179639252,0
23,108,188,0.79809706,0.140995326,0.087648708,0.011726349,0.173799087,0
24,108,188,0.79809706,0.137855947,0.084224839,0.014663693,0.19685651,0
25,108,188,0.79809706,0.107749306,0.134225765,0.018363269,0.17716139,0
9,191,280,0.53615956,0.101580375,0.113845957,0.012864596,0.178519589,0.011590109
10,191,280,0.53615956,0.109303284,0.093059935,0.028156144,0.225326377,0.011590109
11,191,280,0.53615956,0.112303327,0.084698974,0.014574085,0.205200729,0.011590109
12,191,280,0.53615956,0.08912127,0.087980963,0.022135057,0.207466061,0.011590109
13,191,280,0.53615956,0.098366814,0.12184074,0.010072477,0.174558316,0.011590109
14,191,280,0.53615956,0.117447875,0.095608691,0.018753487,0.212172865,0.011590109
15,191,280,0.53615956,0.081287361,0.10884283,0.009833015,0.202677819,0.011590109
16,191,280,0.53615956,0.103387524,0.106532091,0.01351525,0.159493275,0.011590109
17,191,280,0.53615956,0.101962893,0.091381883,0.014081339,0.227178449,0.011590109
18,191,280,0.53615956,0.075600546,0.08508526,0.010543669,0.206343507,0.011590109
19,191,280,0.53615956,0.130327699,0.101753551,0.010672488,0.187330894,0.011590109
20,191,280,0.53615956,0.084820506,0.103603565,0.008504521,0.192430927,0.011590109
21,191,280,0.53615956,0.077170637,0.07618721,0.006606266,0.199707607,0.011590109
22,191,280,0.53615956,0.07909446,0.122699121,0.0130459,0.185272066,0.011590109
23,191,280,0.53615956,0.126855993,0.109425898,0.010826818,0.144916441,0.011590109
24,191,280,0.53615956,0.070106167,0.100929495,0.02468197,0.190754516,0.011590109
25,191,280,0.53615956,0.138836912,0.103677211,0.020706188,0.199837278,0.011590109
9,17,27,0.28265408,0.063514034,0.12336604,0.014167109,0.195787749,0.119651134
10,17,27,0.28265408,0.10063142,0.10209183,0.017584346,0.163396702,0.119651134
11,17,27,0.28265408,0.079108939,0.1191304,0.033381087,0.22623508,0.119651134
12,17,27,0.28265408,0.09682702,0.098050657,0.022326126,0.192218894,0.119651134
13,17,27,0.28265408,0.078498645,0.097575612,0.017323694,0.179567837,0.119651134
14,17,27,0.28265408,0.095132946,0.105097674,0.018849131,0.165019133,0.119651134
15,17,27,0.28265408,0.093362333,0.111902781,0.011601582,0.205032292,0.119651134
16,17,27,0.28265408,0.110439606,0.092287439,0.015291439,0.224751919,0.119651134
17,17,27,0.28265408,0.089878647,0.09974914,0.013163432,0.215886758,0.119651134
18,17,27,0.28265408,0.089069659,0.145059511,0.006919079,0.173008222,0.119651134
19,17,27,0.28265408,0.153705375,0.140250906,0.009979675,0.160345265,0.119651134
20,17,27,0.28265408,0.111324161,0.093448966,0.012407613,0.231304537,0.119651134
21,17,27,0.28265408,0.080645144,0.089261527,0.010236114,0.196294923,0.119651134
22,17,27,0.28265408,0.109551682,0.118402307,0.017617176,0.197061996,0.119651134
23,17,27,0.28265408,0.09422109,0.113587442,0.020299863,0.172304701,0.119651134
24,17,27,0.28265408,0.111994946,0.104270389,0.013653131,0.237631406,0.119651134
25,17,27,0.28265408,0.109641661,0.118435169,0.018547109,0.180370415,0.119651134
9,36,255,0.58172083,0.125355829,0.110685036,0.009626516,0.213844839,0.001796551
10,36,255,0.58172083,0.128341274,0.076102609,0.015409715,0.208771754,0.001796551
11,36,255,0.58172083,0.088975025,0.103771245,0.013676361,0.232516023,0.001796551
12,36,255,0.58172083,0.101617442,0.138833013,0.011066042,0.206936112,0.001796551
13,36,255,0.58172083,0.08287716,0.133730963,0.017449672,0.219707887,0.001796551
14,36,255,0.58172083,0.083189601,0.1048327,0.023114282,0.186043973,0.001796551
15,36,255,0.58172083,0.117280535,0.136243636,0.022492356,0.204296929,0.001796551
16,36,255,0.58172083,0.084197447,0.160461729,0.013923591,0.22058316,0.001796551
17,36,255,0.58172083,0.061564712,0.126224023,0.029740185,0.185119384,0.001796551
18,36,255,0.58172083,0.110833524,0.076355352,0.014804289,0.187957948,0.001796551
19,36,255,0.58172083,0.083227141,0.150713845,0.016952658,0.205458257,0.001796551
20,36,255,0.58172083,0.10789486,0.123200369,0.013637305,0.170330428,0.001796551
21,36,255,0.58172083,0.103307856,0.108124815,0.011237579,0.211198072,0.001796551
22,36,255,0.58172083,0.097379134,0.12077767,0.018710704,0.182470606,0.001796551
23,36,255,0.58172083,0.101038823,0.114140277,0.026666433,0.181048157,0.001796551
24,36,255,0.58172083,0.131368572,0.084939554,0.022278285,0.171556417,0.001796551
25,36,255,0.58172083,0.162561146,0.089977238,0.019200159,0.200497913,0.001796551
9,176,234,0.09280062,0.098704483,0.143195426,0.015864271,0.192097902,0.22728577
10,176,234,0.09280062,0.098028381,0.148018897,0.016319743,0.165996818,0.22728577
11,176,234,0.09280062,0.101548301,0.084087058,0.022965057,0.218855897,0.22728577
12,176,234,0.09280062,0.094950243,0.092334141,0.030011576,0.208948886,0.22728577
13,176,234,0.09280062,0.147227549,0.076433094,0.018333211,0.206860287,0.22728577
14,176,234,0.09280062,0.096854581,0.081255038,0.018457472,0.172828944,0.22728577
15,176,234,0.09280062,0.102808715,0.126048219,0.035749442,0.211344933,0.22728577
16,176,234,0.09280062,0.119193574,0.134275731,0.02132103,0.196906665,0.22728577
17,176,234,0.09280062,0.097661412,0.092911209,0.024306336,0.207221274,0.22728577
18,176,234,0.09280062,0.088002955,0.098891996,0.011543467,0.189220815,0.22728577
19,176,234,0.09280062,0.110140516,0.105215264,0.021756561,0.218481194,0.22728577
20,176,234,0.09280062,0.114691002,0.100804439,0.01430326,0.218094514,0.22728577
21,176,234,0.09280062,0.078349709,0.093860752,0.020818538,0.236213429,0.22728577
22,176,234,0.09280062,0.09027255,0.114795877,0.022230339,0.223346529,0.22728577
23,176,234,0.09280062,0.096830391,0.110134691,0.015259467,0.193407604,0.22728577
24,176,234,0.09280062,0.116905766,0.11533104,0.009827339,0.210046116,0.22728577
25,176,234,0.09280062,0.148775831,0.11349637,0.012157393,0.196371837,0.22728577
9,199,243,0.28460259,0.103546646,0.09233645,0.014731432,0.143225066,0.118620899
10,199,243,0.28460259,0.109715829,0.124504922,0.023086591,0.185535848,0.118620899
11,199,243,0.28460259,0.126348899,0.098241069,0.015394554,0.14225484,0.118620899
12,199,243,0.28460259,0.086392739,0.133830604,0.01237806,0.188657402,0.118620899
13,199,243,0.28460259,0.125027672,0.088213048,0.017927564,0.180208775,0.118620899
14,199,243,0.28460259,0.081000084,0.090021311,0.016970759,0.219078955,0.118620899
15,199,243,0.28460259,0.113077152,0.08550965,0.01382176,0.253128799,0.118620899
16,199,243,0.28460259,0.086253856,0.131138657,0.014474163,0.17312826,0.118620899
17,199,243,0.28460259,0.13649725,0.074614112,0.018427818,0.154939254,0.118620899
18,199,243,0.28460259,0.112538488,0.083462295,0.021115353,0.179336084,0.118620899
19,199,243,0.28460259,0.094863872,0.084796437,0.010955336,0.197988465,0.118620899
20,199,243,0.28460259,0.130112931,0.086417801,0.018310394,0.243345239,0.118620899
21,199,243,0.28460259,0.104927578,0.093344456,0.014136284,0.212699784,0.118620899
22,199,243,0.28460259,0.116879513,0.089002742,0.024648076,0.210984198,0.118620899
23,199,243,0.28460259,0.131325402,0.073959284,0.00784176,0.146160215,0.118620899
24,199,243,0.28460259,0.099229033,0.118511075,0.02665727,0.187035954,0.118620899
25,199,243,0.28460259,0.110029423,0.14323371,0.017296499,0.211240458,0.118620899
9,38,148,0.48026564,0.082495776,0.098959322,0.023632636,0.252698939,0.029334618
10,38,148,0.48026564,0.133156085,0.07496677,0.013009919,0.206249314,0.029334618
11,38,148,0.48026564,0.096070148,0.11284918,0.010727348,0.229379003,0.029334618
12,38,148,0.48026564,0.088712049,0.115235782,0.015464963,0.193771589,0.029334618
13,38,148,0.48026564,0.089230393,0.106249704,0.012683405,0.20538777,0.029334618
14,38,148,0.48026564,0.096577768,0.092976744,0.007577707,0.220214872,0.029334618
15,38,148,0.48026564,0.116679688,0.063958221,0.015015159,0.23010728,0.029334618
16,38,148,0.48026564,0.089652728,0.100873597,0.017314463,0.194989451,0.029334618
17,38,148,0.48026564,0.084968607,0.101250261,0.012467959,0.242786347,0.029334618
18,38,148,0.48026564,0.067808218,0.103125304,0.010605547,0.204358483,0.029334618
19,38,148,0.48026564,0.114646853,0.118559327,0.020924568,0.238643835,0.029334618
20,38,148,0.48026564,0.071179123,0.122770054,0.018263405,0.192029371,0.029334618
21,38,148,0.48026564,0.137168951,0.141468886,0.011757643,0.227565315,0.029334618
22,38,148,0.48026564,0.077223297,0.098402556,0.01149716,0.180653383,0.029334618
23,38,148,0.48026564,0.112645146,0.099702361,0.018189046,0.201233055,0.029334618
24,38,148,0.48026564,0.126667713,0.093783137,0.007503194,0.220008694,0.029334618
25,38,148,0.48026564,0.065809571,0.11181292,0.009423889,0.205964835,0.029334618
9,112,267,0.16977107,0.109140263,0.104025999,0.005692271,0.177586049,0.182256724
10,112,267,0.16977107,0.106065927,0.099336729,0.013205894,0.197264919,0.182256724
11,112,267,0.16977107,0.084297598,0.083512462,0.017077184,0.224223882,0.182256724
